steer,nombre,vitesse
-0.10,26695, 0
-0.10,26696, 0
-0.10,26698, 0
-0.10,26697, 0
-0.10,26699, 0
-0.10,26700, 0
-0.10,26701, 0
-0.10,26702, 0
-0.10,26703, 0
-0.10,26704, 0
-0.10,26705, 0
-0.10,26706, 0
-0.10,26707, 0
-0.10,26708, 0
-0.10,26709, 0
-0.10,26710, 0
-0.10,26711, 0
-0.10,26712, 0
-0.10,26713, 0
-0.10,26714, 0
-0.10,26715, 0
-0.10,26716, 0
-0.10,26717, 0
-0.10,26718, 0
-0.10,26719, 0
-0.10,26720, 0
-0.10,26721, 0
-0.10,26722, 0
-0.10,26723, 0
-0.10,26724, 0
-0.10,26725, 0
-0.10,26726, 0
-0.10,26727, 0
-0.10,26728, 0
-0.10,26729, 0
-0.10,26730, 0
-0.10,26731, 0
-0.10,26733, 0
-0.10,26732, 0
-0.10,26734, 0
-0.10,26735, 0
-0.10,26737, 0
-0.10,26736, 0
-0.10,26738, 0
-0.10,26739, 0
-0.10,26741, 0
-0.10,26740, 0
-0.10,26742, 0
-0.10,26743, 0
-0.10,26744, 0
-0.10,26746, 0
-0.10,26745, 0
-0.10,26747, 0
-0.10,26748, 0
-0.10,26751, 0
-0.10,26753, 0
-0.10,26752, 0
-0.10,26754, 0
-0.10,26755, 0
-0.10,26756, 0
-0.10,26757, 0
-0.10,26758, 0
-0.10,26759, 0
-0.10,26762, 0
-0.10,26761, 0
-0.10,26760, 0
-0.10,26763, 0
-0.10,26765, 0
-0.10,26766, 0
-0.10,26764, 0
-0.10,26767, 0
-0.10,26768, 0
-0.10,26769, 0
-0.10,26770, 0
-0.10,26771, 0
-0.10,26772, 0
-0.10,26773, 0
-0.10,26774, 0
-0.10,26775, 0
-0.10,26776, 0
-0.10,26777, 0
-0.10,26778, 0
-0.10,26779, 0
-0.10,26780, 0
-0.10,26781, 0
-0.10,26782, 0
-0.10,26783, 0
-0.10,26784, 0
-0.10,26785, 0
-0.10,26786, 0
-0.10,26787, 0
-0.10,26788, 0
-0.10,26789, 0
-0.10,26790, 0
-0.10,26791, 0
-0.10,26792, 0
-0.10,26793, 0
-0.10,26795, 0
-0.10,26794, 0
-0.10,26796, 0
-0.10,26797, 0
-0.10,26798, 0
-0.10,26799, 0
-0.10,26800, 0
-0.10,26801, 0
-0.10,26802, 0
-0.10,26803, 0
-0.10,26804, 0
-0.10,26805, 0
-0.10,26806, 0
-0.10,26807, 0
-0.10,26808, 0
-0.10,26809, 0
-0.10,26810, 0
-0.10,26811, 0
-0.10,26812, 0
-0.10,26813, 0
-0.10,26814, 0
-0.10,26816, 0
-0.10,26815, 0
-0.10,26817, 0
-0.10,26818, 0
-0.10,26819, 0
-0.10,26820, 0
-0.10,26821, 0
-0.10,26822, 0
-0.10,26823, 0
-0.10,26824, 0
-0.10,26826, 0
-0.10,26825, 0
-0.10,26827, 0
-0.10,26828, 0
-0.10,26829, 0
-0.10,26830, 0
-0.10,26831, 0
-0.10,26832, 0
-0.10,26833, 0
-0.10,26834, 0
-0.10,26835, 0
-0.10,26836, 0
-0.10,26837, 0
-0.10,26838, 0
-0.10,26839, 0
-0.10,26840, 0
-0.10,26841, 0
-0.10,26842, 0
-0.10,26843, 0
-0.10,26844, 0
-0.10,26845, 0
-0.10,26846, 0
-0.10,26847, 0
-0.10,26848, 0
-0.10,26849, 0
-0.10,26852, 0
-0.10,26851, 0
-0.10,26850, 0
-0.10,26854, 0
-0.10,26853, 0
-0.10,26856, 0
-0.10,26855, 0
-0.10,26857, 0
-0.10,26858, 0
-0.10,26860, 0
-0.10,26859, 0
-0.10,26863, 0
-0.10,26861, 0
-0.10,26862, 0
-0.10,26864, 0
-0.10,26867, 0
-0.10,26868, 0
-0.10,26865, 0
-0.10,26866, 0
-0.10,26870, 0
-0.10,26869, 0
-0.10,26871, 0
-0.10,26872, 0
-0.10,26873, 0
-0.10,26874, 0
-0.10,26875, 0
-0.10,26876, 0
-0.10,26877, 0
-0.10,26878, 0
-0.10,26879, 0
-0.10,26880, 0
-0.10,26881, 0
-0.10,26882, 0
-0.10,26883, 0
-0.10,26884, 0
-0.10,26885, 0
-0.10,26886, 0
-0.10,26888, 0
-0.10,26887, 0
-0.10,26889, 0
-0.10,26890, 0
-0.10,26891, 0
-0.10,26892, 0
-0.10,26893, 0
-0.10,26894, 0
-0.10,26895, 0
-0.10,26896, 0
-0.10,26897, 0
-0.10,26898, 0
-0.10,26899, 0
-0.10,26900, 0
-0.10,26901, 0
-0.10,26902, 0
-0.10,26903, 0
-0.10,26904, 0
-0.10,26905, 0
-0.10,26906, 0
-0.10,26907, 0
-0.10,26910, 0
-0.10,26909, 0
-0.10,26908, 0
-0.10,26911, 0
-0.10,26913, 0
-0.10,26912, 0
-0.10,26914, 0
-0.10,26915, 0
-0.10,26916, 0
-0.10,26917, 0
-0.10,26919, 0
-0.10,26918, 0
-0.10,26920, 0
-0.10,26921, 0
-0.10,26922, 0
-0.10,26923, 0
-0.10,26924, 0
-0.10,26925, 0
-0.10,26926, 0
-0.10,26927, 0
-0.10,26929, 0
-0.10,26928, 0
-0.10,26930, 0
-0.10,26931, 0
-0.10,26932, 0
-0.10,26933, 0
-0.10,26934, 0
-0.10,26935, 0
-0.10,26936, 0
-0.10,26937, 0
-0.10,26938, 0
-0.10,26939, 0
-0.10,26940, 0
-0.10,26941, 0
-0.10,26942, 0
-0.10,26943, 0
-0.10,26944, 0
-0.10,26945, 0
-0.10,26946, 0
-0.10,26947, 0
-0.10,26949, 0
-0.10,26948, 0
-0.10,26950, 0
-0.10,26951, 0
-0.10,26952, 0
-0.10,26953, 0
-0.10,26957, 0
-0.10,26955, 0
-0.10,26956, 0
-0.10,26954, 0
-0.10,26959, 0
-0.10,26958, 0
-0.10,26960, 0
-0.10,26961, 0
-0.10,26962, 0
-0.10,26963, 0
-0.10,26964, 0
-0.10,26965, 0
-0.10,26966, 0
-0.10,26967, 0
-0.10,26968, 0
-0.10,26969, 0
-0.10,26971, 0
-0.10,26970, 0
-0.10,26972, 0
-0.10,26973, 0
-0.10,26974, 0
-0.10,26975, 0
-0.10,26976, 0
-0.10,26977, 0
-0.10,26978, 0
-0.10,26979, 0
-0.10,26980, 0
-0.10,26982, 0
-0.10,26981, 0
-0.10,26983, 0
-0.10,26984, 0
-0.10,26985, 0
-0.10,26986, 0
-0.10,26987, 0
-0.10,26988, 0
-0.10,26989, 0
-0.10,26990, 0
-0.10,26991, 0
-0.10,26992, 0
-0.10,26993, 0
-0.10,26994, 0
-0.10,26995, 0
-0.10,26996, 0
-0.10,26997, 0
-0.10,26998, 0
-0.10,26999, 0
-0.10,27000, 0
-0.10,27001, 0
-0.10,27002, 0
-0.10,27003, 0
-0.10,27004, 0
-0.10,27005, 0
-0.10,27006, 0
-0.10,27007, 0
-0.10,27008, 0
-0.10,27009, 0
-0.10,27010, 0
-0.10,27011, 0
-0.10,27012, 0
-0.10,27013, 0
-0.10,27014, 0
-0.10,27015, 0
-0.10,27016, 0
-0.10,27017, 0
-0.10,27018, 0
-0.10,27021, 0
-0.10,27020, 0
-0.10,27019, 0
-0.10,27022, 0
-0.10,27023, 0
-0.10,27025, 0
-0.10,27024, 0
-0.10,27026, 0
-0.10,27029, 0
-0.10,27027, 0
-0.10,27028, 0
-0.10,27030, 0
-0.10,27031, 0
-0.10,27032, 0
-0.10,27033, 0
-0.10,27034, 0
-0.10,27035, 0
-0.10,27038, 0
-0.10,27036, 0
-0.10,27037, 0
-0.10,27039, 0
-0.10,27040, 0
-0.10,27042, 0
-0.10,27041, 0
-0.10,27043, 0
-0.10,27044, 0
-0.10,27045, 0
-0.10,27046, 0
-0.10,27048, 0
-0.10,27047, 0
-0.10,27049, 0
-0.10,27050, 0
-0.10,27051, 0
-0.10,27052, 0
-0.10,27053, 0
-0.10,27054, 0
-0.10,27055, 0
-0.10,27056, 0
-0.10,27057, 0
-0.10,27058, 0
-0.10,27059, 0
-0.10,27060, 0
-0.10,27061, 0
-0.10,27062, 0
-0.10,27063, 0
-0.10,27064, 0
-0.10,27065, 0
-0.10,27066, 0
-0.10,27067, 0
-0.10,27068, 0
-0.10,27069, 0
-0.10,27070, 0
-0.10,27071, 0
-0.10,27072, 0
-0.10,27073, 0
-0.10,27074, 0
-0.10,27075, 0
-0.10,27076, 0
-0.10,27077, 0
-0.10,27078, 0
-0.10,27080, 0
-0.10,27079, 0
-0.10,27081, 0
-0.10,27082, 0
-0.10,27083, 0
-0.10,27084, 0
-0.10,27085, 0
-0.10,27086, 0
-0.10,27087, 0
-0.10,27088, 0
-0.10,27089, 0
-0.10,27090, 0
-0.10,27091, 0
-0.10,27092, 0
-0.10,27093, 0
-0.10,27094, 0
-0.10,27095, 0
-0.10,27096, 0
-0.10,27097, 0
-0.10,27098, 0
-0.10,27099, 0
-0.10,27100, 0
-0.10,27101, 0
-0.10,27102, 0
-0.10,27103, 0
-0.10,27104, 0
-0.10,27105, 0
-0.10,27106, 0
-0.10,27107, 0
-0.10,27108, 0
-0.10,27109, 0
-0.10,27110, 0
-0.10,27111, 0
-0.10,27112, 0
-0.10,27113, 0
-0.10,27116, 0
-0.10,27114, 0
-0.10,27115, 0
-0.10,27117, 0
-0.10,27118, 0
-0.10,27119, 0
-0.10,27120, 0
-0.10,27121, 0
-0.10,27122, 0
-0.10,27123, 0
-0.10,27124, 0
-0.10,27125, 0
-0.10,27126, 0
-0.10,27127, 0
-0.10,27129, 0
-0.10,27128, 0
-0.10,27130, 0
-0.10,27131, 0
-0.10,27132, 0
-0.10,27133, 0
-0.10,27134, 0
-0.10,27137, 0
-0.10,27138, 0
-0.10,27136, 0
-0.10,27135, 0
-0.10,27139, 0
-0.10,27142, 0
-0.10,27140, 0
-0.10,27143, 0
-0.10,27144, 0
-0.10,27145, 0
-0.10,27146, 0
-0.10,27147, 0
-0.10,27148, 0
-0.10,27149, 0
-0.10,27151, 0
-0.10,27150, 0
-0.10,27155, 0
-0.10,27153, 0
-0.10,27152, 0
-0.10,27154, 0
-0.10,27159, 0
-0.10,27157, 0
-0.10,27158, 0
-0.10,27156, 0
-0.10,27160, 0
-0.10,27161, 0
-0.10,27163, 0
-0.10,27162, 0
-0.10,27165, 0
-0.10,27164, 0
-0.10,27166, 0
-0.10,27167, 0
-0.10,27168, 0
-0.10,27169, 0
-0.10,27170, 0
-0.10,27171, 0
-0.10,27172, 0
-0.10,27173, 0
-0.10,27174, 0
-0.10,27175, 0
-0.10,27176, 0
-0.10,27177, 0
-0.10,27178, 0
-0.10,27179, 0
-0.10,27180, 0
-0.10,27181, 0
-0.10,27182, 0
-0.10,27184, 0
-0.10,27183, 0
-0.10,27185, 0
-0.10,27186, 0
-0.10,27187, 0
-0.10,27188, 0
-0.10,27189, 0
-0.10,27190, 0
-0.10,27191, 0
-0.10,27192, 0
-0.10,27193, 0
-0.10,27194, 0
-0.10,27196, 0
-0.10,27195, 0
-0.10,27197, 0
-0.10,27199, 0
-0.10,27198, 0
-0.10,27201, 0
-0.10,27200, 0
-0.09,27202, 1
-0.09,27203, 3
-0.09,27204, 4
-0.09,27205, 5
-0.09,27206, 6
-0.09,27207, 7
-0.09,27208, 8
-0.08,27210,12
-0.08,27209,12
-0.07,27211,13
-0.06,27213,14
-0.06,27212,14
-0.06,27214,15
0.00,27215,16
0.00,27216,17
-0.06,27217,18
-0.06,27218,19
-0.06,27219,20
-0.05,27220,21
-0.05,27221,22
-0.03,27222,23
-0.03,27223,23
-0.03,27224,23
-0.03,27225,24
-0.02,27226,24
-0.01,27227,24
-0.01,27228,24
-0.01,27229,24
-0.01,27230,24
-0.00,27231,24
-0.00,27232,24
0.01,27235,23
0.00,27233,23
0.01,27234,23
0.01,27236,22
0.01,27237,22
0.00,27238,22
0.00,27239,22
0.01,27240,22
0.00,27241,22
0.00,27242,21
-0.00,27243,21
-0.00,27244,21
0.00,27245,21
0.00,27246,21
0.00,27247,20
-0.00,27248,20
-0.00,27249,20
0.00,27250,20
0.00,27251,20
-0.00,27252,20
-0.01,27253,21
-0.02,27254,21
-0.02,27255,22
-0.01,27256,22
-0.01,27257,22
-0.01,27258,22
-0.01,27259,22
0.00,27260,22
0.01,27261,22
0.01,27262,22
0.00,27263,22
0.00,27264,22
0.00,27265,21
-0.00,27266,21
0.00,27267,21
0.01,27268,21
0.00,27269,21
0.00,27271,20
-0.00,27272,20
-0.00,27270,20
-0.01,27273,21
-0.01,27274,21
-0.01,27275,22
-0.01,27276,22
-0.01,27277,22
-0.01,27278,22
-0.01,27280,22
-0.01,27281,22
-0.01,27279,22
-0.01,27282,22
-0.00,27283,22
-0.00,27284,22
0.00,27285,22
0.00,27286,22
0.01,27287,22
0.01,27288,22
0.00,27289,21
0.00,27290,21
0.00,27292,21
-0.00,27291,21
0.00,27293,21
-0.00,27295,20
0.00,27294,20
0.00,27296,20
0.00,27297,20
0.00,27298,20
-0.00,27299,20
-0.01,27300,20
-0.02,27301,21
-0.02,27302,21
-0.01,27303,22
-0.01,27304,22
-0.01,27305,22
-0.01,27306,22
-0.01,27307,22
0.00,27308,22
0.01,27310,22
0.01,27309,22
0.00,27311,22
-0.00,27312,22
0.01,27313,21
0.00,27314,21
0.00,27315,21
-0.00,27316,21
-0.00,27317,21
0.00,27318,20
0.00,27319,20
0.00,27320,20
-0.00,27321,20
-0.01,27322,20
0.00,27323,20
-0.00,27324,20
-0.01,27325,21
-0.02,27326,21
-0.02,27327,22
-0.01,27328,22
-0.01,27329,22
-0.01,27330,22
-0.01,27331,22
-0.00,27332,22
0.01,27333,22
0.01,27334,22
0.00,27336,22
0.00,27335,22
-0.00,27337,21
0.01,27338,21
0.00,27339,21
0.00,27340,21
-0.00,27341,21
-0.00,27342,20
0.00,27343,20
0.00,27344,20
0.00,27345,20
-0.00,27346,20
-0.01,27347,20
-0.01,27348,20
-0.01,27349,21
-0.01,27350,21
-0.01,27351,22
-0.01,27352,22
-0.01,27353,22
-0.01,27354,22
-0.00,27355,22
0.00,27356,22
0.00,27357,22
0.01,27358,22
0.01,27359,22
0.00,27360,22
0.00,27361,21
-0.00,27362,21
0.00,27363,21
0.00,27364,21
0.00,27365,21
-0.00,27366,20
-0.00,27367,20
-0.01,27368,20
0.00,27369,20
0.00,27370,20
-0.00,27371,20
-0.01,27372,20
-0.02,27373,21
-0.01,27374,21
-0.01,27375,22
-0.01,27376,22
-0.01,27377,22
-0.01,27378,22
-0.00,27379,22
0.00,27380,22
0.00,27381,22
0.00,27382,22
0.00,27383,22
0.01,27384,22
0.00,27385,21
0.00,27386,21
-0.00,27387,21
-0.00,27388,21
0.00,27389,21
0.00,27390,20
0.00,27391,20
-0.00,27392,20
0.00,27394,20
-0.00,27393,20
0.00,27395,20
-0.00,27396,20
-0.01,27397,21
-0.02,27398,21
-0.01,27399,22
-0.01,27400,22
-0.01,27401,22
-0.01,27402,22
-0.01,27403,22
0.01,27405,22
0.00,27404,22
0.00,27406,22
0.00,27407,22
0.00,27408,22
0.01,27409,21
0.00,27410,21
0.00,27411,21
-0.00,27412,21
-0.00,27413,21
0.00,27414,20
0.00,27415,20
0.00,27416,20
-0.00,27417,20
-0.00,27418,20
-0.01,27419,20
-0.00,27420,20
-0.01,27421,21
-0.01,27422,21
-0.02,27423,22
-0.02,27424,22
-0.01,27425,22
-0.01,27426,22
-0.01,27427,22
-0.00,27428,22
0.00,27429,22
0.01,27430,22
0.01,27431,22
0.00,27433,21
0.01,27435,21
-0.00,27434,21
0.00,27436,21
0.00,27437,21
-0.00,27438,20
-0.00,27439,20
0.00,27441,20
0.00,27440,20
0.00,27442,20
-0.00,27443,20
-0.01,27444,20
-0.01,27445,21
-0.01,27446,21
-0.01,27447,22
-0.01,27448,22
-0.01,27449,22
-0.01,27450,22
-0.00,27452,22
-0.00,27451,22
0.00,27453,22
0.00,27454,22
0.01,27455,22
0.01,27456,22
0.00,27457,21
0.00,27458,21
-0.00,27459,21
0.00,27460,21
0.00,27461,21
0.00,27462,20
-0.00,27463,20
-0.00,27464,20
0.00,27465,20
0.00,27466,20
-0.00,27467,20
-0.01,27468,20
-0.02,27469,21
-0.02,27470,21
-0.01,27471,22
-0.01,27472,22
-0.01,27473,22
-0.01,27474,22
-0.01,27475,22
0.00,27476,22
0.12,27477,22
0.12,27478,22
0.11,27479,22
0.10,27480,22
0.00,27481,21
1.02,27483,21
1.01,27482,21
0.95,27484,21
0.86,27485,21
1.90,27486,20
1.81,27487,20
1.65,27488,20
1.47,27489,20
1.30,27490,20
2.44,27491,20
2.07,27493,21
2.30,27492,20
1.83,27494,21
1.60,27495,22
2.77,27496,22
2.58,27497,22
1.76,27500,22
2.02,27499,22
2.30,27498,22
2.50,27501,22
2.21,27502,22
2.21,27503,22
2.21,27504,22
3.15,27505,21
3.15,27506,21
2.94,27507,21
2.65,27508,21
2.35,27509,21
2.07,27510,20
2.59,27512,20
3.22,27511,20
5.96,27516,21
6.19,27513,20
5.96,27515,21
5.96,27514,21
5.42,27517,21
4.81,27518,22
4.81,27519,22
4.23,27520,22
10.05,27521,22
9.74,27522,22
8.89,27523,22
7.94,27524,22
13.42,27525,22
11.49,27527,22
12.68,27526,22
10.26,27528,22
15.53,27529,21
14.57,27530,21
13.22,27531,21
11.85,27532,21
10.59,27533,21
16.33,27534,20
15.42,27535,20
14.08,27536,20
12.71,27537,20
16.63,27538,20
16.63,27539,20
15.07,27540,21
13.47,27541,21
17.98,27542,22
16.54,27543,22
14.80,27544,22
13.25,27546,22
13.09,27545,22
11.76,27547,22
10.33,27548,22
9.04,27549,22
7.91,27550,22
6.92,27551,21
4.76,27552,21
3.98,27553,21
3.40,27554,21
2.94,27555,21
2.56,27556,21
2.26,27557,20
1.98,27558,20
1.52,27560,20
1.73,27559,20
1.34,27561,20
1.95,27562,20
1.80,27563,21
1.60,27564,21
1.40,27565,22
1.21,27566,22
2.22,27567,22
2.06,27568,22
1.83,27569,22
1.59,27570,22
1.38,27571,22
2.60,27572,22
2.44,27573,22
2.19,27574,22
1.93,27575,21
1.69,27576,21
2.79,27578,21
2.98,27577,21
2.51,27579,21
2.22,27580,20
1.96,27581,20
2.77,27582,20
2.57,27583,20
2.31,27584,20
0.00,27585,20
0.00,27586,20
0.00,27587,21
4.38,27588,21
4.44,27589,22
4.10,27590,22
5.81,27591,22
5.35,27592,22
4.16,27594,22
4.75,27593,22
3.62,27595,22
7.57,27596,22
7.22,27597,22
6.55,27598,22
5.84,27599,21
10.20,27600,21
9.61,27601,21
8.70,27602,21
7.76,27603,21
6.89,27604,20
11.79,27605,20
11.13,27606,20
10.13,27607,20
9.10,27608,20
8.13,27609,20
13.12,27610,21
11.07,27612,22
12.29,27611,21
9.82,27613,22
8.66,27614,22
13.74,27615,22
12.88,27616,22
11.62,27617,22
10.34,27618,22
9.17,27619,22
14.33,27620,22
13.52,27621,21
11.04,27624,21
11.05,27623,21
12.30,27622,21
0.00,27625,21
14.20,27626,20
14.70,27627,20
13.99,27628,20
0.00,27630,20
12.86,27629,20
11.41,27631,20
11.48,27632,20
10.70,27633,21
9.65,27634,21
8.59,27635,22
6.45,27636,22
5.47,27637,22
4.69,27638,22
4.04,27639,22
3.50,27640,22
2.40,27641,22
1.98,27642,22
1.67,27643,22
1.44,27644,21
1.25,27645,21
0.78,27646,21
0.63,27647,21
0.53,27648,21
0.46,27649,21
0.40,27650,20
0.22,27651,20
0.17,27652,20
0.15,27653,20
0.13,27654,20
0.12,27655,20
0.05,27656,21
0.04,27657,21
0.03,27658,22
0.02,27659,22
0.02,27660,22
-0.02,27661,22
-0.02,27662,22
-0.02,27663,22
-0.02,27664,22
-0.02,27665,22
-0.03,27666,22
-0.02,27668,21
-0.03,27667,22
-0.01,27669,21
-0.01,27672,20
-0.01,27670,21
-0.00,27671,20
0.01,27675,20
-0.00,27673,20
0.01,27676,20
0.01,27674,20
0.00,27679,22
0.02,27677,21
0.00,27678,22
0.00,27680,22
-0.00,27684,22
-0.00,27682,22
-0.00,27681,22
-0.00,27683,22
-0.01,27686,22
-0.01,27685,22
-0.02,27687,22
-0.02,27688,22
-0.01,27689,21
0.00,27690,18
0.10,27691,14
0.22,27692,10
0.26,27693, 6
0.27,27694, 2
0.27,27696, 0
0.27,27695, 0
0.27,27697, 0
0.27,27698, 0
0.27,27699, 0
0.27,27700, 0
0.27,27701, 0
0.27,27702, 0
0.27,27703, 0
0.27,27704, 0
0.27,27705, 0
0.27,27706, 0
0.27,27707, 0
0.27,27708, 0
0.27,27710, 0
0.27,27709, 0
0.27,27712, 0
0.27,27711, 0
0.27,27713, 0
0.27,27714, 0
0.27,27715, 0
0.27,27716, 0
0.27,27717, 0
0.27,27719, 0
0.27,27718, 0
0.27,27720, 0
0.27,27721, 0
0.27,27722, 0
0.27,27723, 0
0.27,27724, 0
0.27,27725, 0
0.27,27726, 0
0.27,27727, 0
0.27,27728, 0
0.27,27730, 0
0.27,27729, 0
0.27,27731, 0
0.27,27732, 0
0.27,27733, 0
0.27,27734, 0
0.27,27735, 0
0.27,27736, 0
0.27,27738, 0
0.27,27737, 0
0.27,27739, 0
0.27,27740, 0
0.27,27741, 0
0.27,27742, 0
0.27,27743, 0
0.27,27744, 0
0.27,27745, 0
0.27,27746, 0
0.27,27748, 0
0.27,27747, 0
0.27,27749, 0
0.27,27750, 0
0.27,27751, 0
0.27,27752, 0
0.27,27753, 0
0.27,27754, 0
0.27,27755, 0
0.27,27756, 0
0.27,27757, 0
0.27,27758, 0
0.27,27759, 0
0.27,27760, 0
0.27,27761, 0
0.27,27762, 0
0.27,27763, 0
0.27,27764, 0
0.27,27766, 0
0.27,27765, 0
0.27,27767, 0
0.27,27768, 0
0.27,27769, 0
0.27,27770, 0
0.27,27771, 0
0.27,27772, 0
0.27,27773, 0
0.27,27774, 0
0.27,27775, 0
0.27,27776, 0
0.27,27777, 0
0.27,27778, 0
0.27,27780, 0
0.27,27779, 0
0.27,27781, 0
0.27,27782, 0
0.27,27784, 0
0.27,27783, 0
0.27,27785, 0
0.27,27786, 0
0.27,27787, 0
0.27,27788, 0
0.27,27789, 0
0.27,27790, 0
0.27,27791, 0
0.27,27793, 0
0.27,27792, 0
0.27,27794, 0
0.27,27795, 0
0.27,27796, 0
0.27,27797, 0
0.27,27798, 0
0.27,27799, 0
0.27,27800, 0
0.27,27801, 0
0.27,27803, 0
0.27,27802, 0
0.27,27804, 0
0.27,27805, 0
0.27,27806, 0
0.27,27807, 0
0.27,27808, 0
0.27,27809, 0
0.27,27811, 0
0.27,27810, 0
0.27,27812, 0
0.27,27813, 0
0.27,27815, 0
0.27,27814, 0
0.27,27816, 0
0.27,27817, 0
0.27,27818, 0
0.27,27819, 0
0.27,27820, 0
0.27,27822, 0
0.27,27821, 0
0.27,27823, 0
0.27,27824, 0
0.27,27825, 0
0.27,27826, 0
0.27,27828, 0
0.27,27827, 0
0.27,27829, 0
0.27,27830, 0
0.27,27831, 0
0.27,27832, 0
0.27,27833, 0
0.27,27834, 0
0.27,27835, 0
0.27,27836, 0
0.27,27837, 0
0.27,27838, 0
0.27,27839, 0
0.27,27840, 0
0.27,27841, 0
0.27,27842, 0
0.27,27843, 0
0.27,27844, 0
0.27,27845, 0
0.27,27846, 0
0.27,27847, 0
0.27,27848, 0
0.27,27850, 0
0.27,27849, 0
0.27,27851, 0
0.27,27852, 0
0.27,27853, 0
0.27,27854, 0
0.27,27855, 0
0.27,27856, 0
0.27,27858, 0
0.27,27857, 0
0.27,27859, 0
0.27,27860, 0
0.27,27862, 0
0.27,27861, 0
0.27,27863, 0
0.27,27864, 0
0.27,27865, 0
0.27,27866, 0
0.27,27867, 0
0.27,27868, 0
0.27,27869, 0
0.27,27870, 0
0.27,27871, 0
0.27,27872, 0
0.27,27873, 0
0.27,27874, 0
0.27,27875, 0
0.27,27876, 0
0.27,27877, 0
0.27,27878, 0
0.27,27879, 0
0.27,27880, 0
0.27,27881, 0
0.27,27882, 0
0.27,27883, 0
0.27,27884, 0
0.27,27885, 0
0.27,27887, 0
0.27,27886, 0
0.27,27888, 0
0.27,27889, 0
0.27,27890, 0
0.27,27891, 0
0.27,27893, 0
0.27,27892, 0
0.27,27894, 0
0.27,27895, 0
0.27,27896, 0
0.27,27898, 0
0.27,27897, 0
0.27,27899, 0
0.27,27901, 0
0.27,27900, 0
0.27,27902, 0
0.27,27903, 0
0.27,27904, 0
0.27,27905, 0
0.27,27907, 0
0.27,27906, 0
0.27,27908, 0
0.27,27909, 0
0.27,27910, 0
0.27,27911, 0
0.27,27912, 0
0.27,27914, 0
0.27,27913, 0
0.27,27915, 0
0.27,27916, 0
0.27,27918, 0
0.27,27917, 0
0.27,27919, 0
0.27,27920, 0
0.27,27921, 0
0.27,27923, 0
0.27,27922, 0
0.27,27924, 0
0.27,27928, 0
0.27,27925, 0
0.27,27926, 0
0.27,27927, 0
0.27,27929, 0
0.27,27931, 0
0.27,27930, 0
0.27,27932, 0
0.27,27933, 0
0.27,27934, 0
0.27,27936, 0
0.27,27935, 0
0.27,27939, 0
0.27,27938, 0
0.27,27940, 0
0.27,27941, 0
0.27,27942, 0
0.27,27943, 0
0.27,27944, 0
0.27,27945, 0
0.27,27946, 0
0.27,27947, 0
0.27,27949, 0
0.27,27948, 0
0.27,27951, 0
0.27,27950, 0
0.27,27952, 0
0.27,27953, 0
0.27,27954, 0
0.27,27956, 0
0.27,27955, 0
0.27,27957, 0
0.27,27958, 0
0.27,27959, 0
0.27,27960, 0
0.27,27961, 0
0.27,27962, 0
0.27,27963, 0
0.27,27964, 0
0.27,27965, 0
0.27,27966, 0
0.27,27967, 0
0.27,27969, 0
0.27,27968, 0
0.27,27970, 0
0.27,27971, 0
0.27,27972, 0
0.27,27973, 0
0.27,27974, 0
0.27,27975, 0
0.27,27976, 0
0.27,27977, 0
0.27,27978, 0
0.27,27979, 0
0.27,27980, 0
0.27,27981, 0
0.27,27982, 0
0.27,27984, 0
0.27,27983, 0
0.27,27985, 0
0.27,27986, 0
0.27,27987, 0
0.27,27988, 0
0.27,27989, 0
0.27,27990, 0
0.27,27991, 0
0.27,27992, 0
0.27,27993, 0
0.27,27994, 0
0.27,27995, 0
0.27,27996, 0
0.27,27997, 0
0.27,27998, 0
0.27,28000, 0
0.27,27999, 0
0.27,28001, 0
0.27,28002, 0
0.27,28004, 0
0.27,28003, 0
0.27,28006, 0
0.27,28005, 0
0.27,28007, 0
0.27,28008, 0
0.27,28009, 0
0.27,28010, 0
0.27,28011, 0
0.27,28012, 0
0.27,28013, 0
0.27,28014, 0
0.27,28015, 0
0.27,28016, 0
0.27,28018, 0
0.27,28017, 0
0.27,28019, 0
0.27,28021, 0
0.27,28020, 0
0.27,28023, 0
0.27,28025, 0
0.27,28024, 0
0.27,28022, 0
0.27,28026, 0
0.27,28028, 0
0.27,28027, 0
0.27,28030, 0
0.27,28029, 0
0.27,28031, 0
0.27,28032, 0
0.27,28034, 0
0.27,28033, 0
0.27,28035, 0
0.27,28036, 0
0.27,28040, 0
0.27,28039, 0
0.27,28037, 0
0.27,28038, 0
0.27,28041, 0
0.27,28042, 0
0.27,28044, 0
0.27,28043, 0
0.27,28045, 0
0.27,28046, 0
0.27,28048, 0
0.27,28047, 0
0.27,28051, 0
0.27,28050, 0
0.27,28049, 0
0.27,28053, 0
0.27,28054, 0
0.27,28055, 0
0.27,28056, 0
0.27,28057, 0
0.27,28058, 0
0.27,28059, 0
0.27,28060, 0
0.27,28061, 0
0.27,28062, 0
0.27,28063, 0
0.27,28064, 0
0.27,28065, 0
0.27,28066, 0
0.27,28067, 0
0.27,28068, 0
0.27,28069, 0
0.27,28070, 0
0.27,28071, 0
0.27,28072, 0
0.27,28074, 0
0.27,28073, 0
0.27,28075, 0
0.27,28077, 0
0.27,28076, 0
0.27,28078, 0
