,steer,nombre
17455,14.47,50873.0
7731,-3.08,36338.0
3130,0.01,30170.0
15759,16.72,49022.0
26861,5.19,60279.0
15098,7.67,47758.0
19734,-8.54,53152.0
8983,0.0,37780.0
14381,0.01,46707.0
24011,-6.24,57429.0
254,0.01,25526.0
15067,7.3,47725.0
9918,-7.47,39551.0
3205,-0.0,30246.0
25847,6.79,59265.0
22359,-8.25,55777.0
11570,7.28,43755.0
15275,0.07,48059.0
24391,-20.21,57809.0
6782,2.95,35150.0
11765,7.66,43958.0
24954,-21.29,58372.0
263,0.01,25535.0
26974,-9.29,60392.0
30679,10.26,64097.0
1461,-0.02,27668.0
3151,0.01,30191.0
5001,-0.01,32915.0
10298,-23.28,40616.0
14525,0.0,47173.0
1135,0.0,27340.0
3551,-0.0,30595.0
9702,-22.19,39335.0
9071,0.01,37868.0
27388,-5.37,60806.0
18639,-9.88,52057.0
15291,-0.01,48075.0
8768,-0.01,37565.0
1517,-0.01,28172.0
9735,-15.16,39368.0
14092,-0.0,46410.0
26970,6.9,60388.0
4560,-4.89,32474.0
2802,-0.0,29841.0
16723,0.02,50034.0
6554,-6.77,34922.0
1113,0.0,27318.0
8157,0.05,36772.0
1923,0.0,28730.0
21186,5.49,54604.0
14788,-0.09,47442.0
29083,22.72,62501.0
10301,-16.47,40619.0
23108,-9.87,56526.0
18866,-8.13,52284.0
9991,-0.67,39625.0
16331,0.03,49595.0
27576,-14.29,60994.0
16809,-0.0,50120.0
20696,5.37,54114.0
14498,-0.04,47146.0
25940,-8.54,59358.0
13714,0.01,46018.0
6969,-0.02,35544.0
6904,0.21,35479.0
4867,0.0,32781.0
16280,31.61,49544.0
25921,8.58,59339.0
15902,0.0,49165.0
12296,0.0,44521.0
2881,-0.01,29920.0
14745,-4.42,47399.0
18485,10.26,51903.0
28637,8.32,62055.0
21293,-5.19,54711.0
26732,-10.51,60150.0
6449,-2.47,34815.0
28284,-8.7,61702.0
26197,19.44,59615.0
31655,11.54,65073.0
7294,-7.24,35888.0
6639,-2.35,35007.0
2181,43.03,29134.0
7561,-5.6,36166.0
29044,30.43,62462.0
25882,-5.46,59300.0
9033,0.0,37831.0
13381,0.0,45677.0
14848,0.01,47505.0
11450,-33.68,43152.0
1035,0.01,27240.0
29092,-14.76,62510.0
1766,0.08,28569.0
1128,0.01,27333.0
18638,-9.88,52056.0
7096,-0.17,35689.0
18852,16.11,52270.0
13095,1.98,45385.0
17335,-52.12,50753.0
25220,-15.24,58638.0
28425,8.03,61843.0
12125,0.01,44332.0
5075,0.0,32989.0
12508,0.01,44787.0
23443,7.2,56861.0
12344,4.79,44620.0
23704,15.62,57122.0
891,58.89,26384.0
5614,-0.03,33676.0
11769,5.35,43962.0
19519,5.24,52937.0
597,38.99,25969.0
23582,7.77,57000.0
30291,11.0,63709.0
75,4.32,25347.0
12177,0.09,44396.0
31344,54.29,64762.0
5807,-0.02,33871.0
5925,0.01,34285.0
9000,-0.0,37796.0
14983,-0.01,47640.0
16785,-0.01,50096.0
30446,35.84,63864.0
25817,7.7,59235.0
27853,-13.61,61271.0
7418,-6.2,36012.0
20903,-11.92,54321.0
1446,0.17,27652.0
23324,-6.02,56742.0
11251,-0.04,42705.0
22370,9.42,55788.0
15407,-10.78,48660.0
3195,0.01,30237.0
21169,-7.24,54587.0
14925,0.01,47582.0
24574,8.62,57992.0
8199,0.01,36823.0
1872,0.01,28676.0
29080,-24.2,62498.0
13723,-0.01,46028.0
13701,-0.01,46006.0
9423,0.0,38232.0
15351,0.0,48137.0
28615,-13.81,62033.0
8698,-0.01,37494.0
31704,13.61,65122.0
25323,-17.34,58741.0
12840,-19.38,45128.0
16367,-0.15,49676.0
7680,-6.15,36286.0
27195,5.9,60613.0
27498,17.06,60916.0
6187,-0.0,34553.0
15311,-0.0,48097.0
19459,6.53,52877.0
7595,-6.84,36200.0
15667,5.16,48926.0
2771,0.01,29810.0
27341,6.84,60759.0
1333,16.63,27539.0
31373,-27.52,64791.0
6522,-4.83,34890.0
19433,6.9,52851.0
2855,-0.01,29894.0
17399,-12.88,50817.0
6633,-3.75,35001.0
19191,22.54,52609.0
27679,9.77,61097.0
1544,-0.0,28199.0
8196,-0.01,36820.0
16582,6.53,49892.0
15386,-4.42,48639.0
28826,27.86,62244.0
31408,8.45,64826.0
10850,-8.23,41647.0
16839,0.01,50150.0
3674,0.05,30718.0
12924,1.35,45214.0
15359,-0.14,48145.0
25068,-7.34,58486.0
9625,-0.0,39002.0
28180,-9.45,61598.0
14116,0.0,46433.0
18030,-22.48,51448.0
1979,-2.01,28784.0
18371,15.66,51789.0
23161,14.36,56579.0
2419,-0.25,29371.0
13157,7.05,45447.0
4181,-8.65,32084.0
25328,21.3,58746.0
13661,0.0,45963.0
23174,-13.37,56592.0
29387,-11.04,62805.0
8757,0.0,37554.0
1178,0.0,27383.0
30878,-25.35,64296.0
12138,-0.01,44345.0
10865,-3.24,41662.0
14316,0.0,46640.0
31352,63.38,64770.0
9018,-0.0,37815.0
4323,-0.23,32226.0
20727,-6.8,54145.0
19689,34.99,53107.0
10337,-1.35,40655.0
12847,-20.47,45136.0
20728,6.8,54146.0
5704,-0.28,33768.0
19428,-5.23,52846.0
18620,-8.03,52038.0
3335,-3.13,30377.0
27820,11.4,61238.0
17014,6.62,50327.0
5312,40.06,33374.0
18459,9.57,51877.0
5136,-7.47,33050.0
26990,-11.93,60408.0
25902,-5.62,59320.0
12131,0.02,44338.0
3019,0.0,30059.0
16801,0.0,50112.0
29367,-14.37,62785.0
27306,-9.03,60724.0
10208,0.0,39852.0
31167,-37.23,64585.0
26030,-31.74,59448.0
5179,-7.27,33093.0
13507,0.0,45806.0
4628,-0.14,32542.0
25172,-49.91,58590.0
14955,0.0,47612.0
21677,-13.15,55095.0
23711,-18.86,57129.0
5595,0.02,33658.0
26,0.0,25298.0
19481,9.67,52899.0
26742,5.03,60160.0
1262,-0.01,27468.0
24548,9.47,57966.0
16033,-0.0,49297.0
11425,-18.72,43128.0
14844,0.04,47501.0
15965,0.01,49229.0
30582,49.39,64000.0
21020,7.22,54438.0
26760,6.08,60178.0
21955,-7.45,55373.0
3115,0.0,30155.0
17278,-13.03,50696.0
8781,-0.02,37578.0
6608,-6.27,34976.0
11088,0.01,42348.0
28964,-8.06,62382.0
13565,2.62,45864.0
1568,0.0,28223.0
12181,0.02,44401.0
17344,-50.45,50762.0
29999,9.41,63417.0
18091,-11.57,51509.0
31347,-50.54,64765.0
27337,8.33,60755.0
26513,7.67,59931.0
6920,-0.0,35495.0
6935,-0.0,35510.0
12984,-0.0,45274.0
15639,2.37,48897.0
9442,-0.01,38251.0
5392,-4.41,33455.0
7903,-0.0,36513.0
22206,6.6,55624.0
10425,-0.67,41208.0
19773,13.03,53191.0
12247,-0.0,44467.0
7317,-6.14,35911.0
3779,-0.1,31242.0
2414,0.16,29365.0
7272,-0.01,35866.0
12109,0.0,44315.0
6261,0.0,34627.0
12862,-8.82,45150.0
249,-0.01,25522.0
18236,9.55,51654.0
17875,9.17,51293.0
6246,-0.01,34612.0
16769,0.0,50080.0
13945,0.19,46259.0
26012,-37.23,59430.0
11809,2.77,44004.0
20176,30.71,53594.0
28462,-9.18,61880.0
10008,-0.32,39642.0
18383,14.38,51801.0
30642,12.85,64060.0
18444,10.13,51862.0
24416,12.02,57834.0
17743,12.18,51161.0
7465,-0.38,36059.0
4266,-9.63,32169.0
28455,-8.48,61873.0
25434,24.54,58852.0
15589,0.0,48846.0
23007,17.95,56425.0
909,12.43,26401.0
8747,0.02,37543.0
17567,-8.23,50985.0
10708,-10.39,41492.0
7004,0.0,35578.0
11992,0.01,44195.0
2317,-4.42,29270.0
27871,-13.21,61289.0
14766,2.13,47420.0
3302,-3.16,30345.0
3933,-0.0,31396.0
4830,-0.01,32745.0
27582,-11.35,61000.0
24662,6.61,58080.0
18909,-19.99,52327.0
7625,-4.55,36230.0
10330,-3.74,40648.0
27664,-10.56,61082.0
1049,-0.02,27254.0
12928,0.72,45218.0
30023,20.65,63441.0
14320,-0.01,46645.0
21344,6.3,54762.0
15756,21.29,49018.0
17228,-22.13,50646.0
5951,0.0,34312.0
25224,-12.85,58642.0
11614,3.09,43800.0
22609,-5.3,56027.0
15670,0.0,48929.0
4765,0.0,32679.0
6258,-0.0,34624.0
16039,0.01,49301.0
18653,-9.01,52071.0
10985,-0.0,41782.0
24206,10.53,57624.0
11040,-0.0,42299.0
22813,-5.07,56231.0
27759,-8.54,61177.0
27215,5.69,60633.0
24463,-10.32,57881.0
29788,-8.63,63206.0
27856,12.67,61274.0
224,-0.01,25496.0
17274,-12.81,50692.0
28661,10.16,62079.0
27478,17.32,60896.0
9156,4.61,37954.0
23860,9.54,57278.0
7485,-0.5,36079.0
91,8.07,25363.0
17503,10.72,50921.0
15292,-0.01,48076.0
2570,-0.92,29523.0
12274,0.01,44496.0
1221,-0.01,27426.0
8305,0.01,36930.0
7762,-0.01,36371.0
25250,-9.9,58668.0
30598,46.15,64016.0
12570,0.01,44850.0
18630,-9.94,52048.0
10092,-12.36,39736.0
690,10.25,26064.0
12322,-0.11,44597.0
28422,-10.13,61840.0
6849,0.0,35217.0
25689,27.3,59107.0
11448,-35.3,43151.0
8694,-0.01,37490.0
8514,10.71,37297.0
29486,-9.94,62904.0
29000,9.43,62418.0
27285,7.26,60703.0
6224,-0.01,34590.0
25649,36.65,59067.0
17194,21.75,50612.0
12863,-8.82,45151.0
6941,-0.0,35516.0
13707,-0.0,46012.0
12666,4.77,44949.0
10522,-0.05,41306.0
932,-0.03,26425.0
28954,-8.85,62372.0
27588,-21.33,61006.0
9726,-23.4,39358.0
22355,-9.74,55773.0
7071,0.0,35645.0
27697,-22.13,61115.0
31123,-8.0,64541.0
14135,-0.01,46454.0
25926,-7.1,59344.0
8443,5.66,37226.0
23232,-8.63,56650.0
31244,14.83,64662.0
16362,-0.17,49626.0
2946,0.0,29986.0
11441,-37.99,43143.0
6533,-5.88,34901.0
29030,35.77,62448.0
4354,-0.37,32257.0
1229,-0.0,27434.0
16957,8.3,50270.0
23164,-13.43,56582.0
4487,-4.36,32401.0
18699,-14.22,52117.0
30192,-8.73,63610.0
24814,21.14,58232.0
6953,0.0,35528.0
24811,-23.48,58229.0
17235,-30.21,50653.0
15225,31.8,48009.0
12164,0.26,44383.0
15239,30.2,48023.0
23895,-8.65,57313.0
174,0.76,25446.0
15868,-0.0,49132.0
23087,29.62,56505.0
28065,-11.41,61483.0
17832,-8.55,51250.0
2851,0.0,29890.0
31367,-45.63,64785.0
28754,-12.64,62172.0
11677,0.0,43864.0
14484,-0.1,47131.0
30765,21.6,64183.0
30166,-9.47,63584.0
452,-2.36,25805.0
29112,-27.37,62530.0
4061,-0.01,31964.0
10386,-0.01,40704.0
28395,9.81,61813.0
24266,22.22,57684.0
22682,6.7,56100.0
22229,-8.45,55647.0
21716,7.46,55134.0
16078,-0.01,49342.0
23593,-8.52,57011.0
20616,6.53,54034.0
27918,56.3,61336.0
1365,1.38,27571.0
12770,-19.95,45056.0
15038,6.63,47697.0
3837,0.0,31300.0
20790,5.52,54208.0
22334,8.93,55752.0
15501,0.0,48757.0
9789,0.0,39422.0
8508,10.64,37289.0
1972,-0.0,28778.0
30412,12.65,63830.0
6289,-0.0,34655.0
6575,-5.05,34943.0
31095,-8.14,64513.0
27787,-13.76,61205.0
3553,0.0,30598.0
13100,0.41,45390.0
21174,5.53,54592.0
3219,-0.0,30261.0
907,16.94,26400.0
575,-0.19,25946.0
22032,5.8,55450.0
11264,0.01,42718.0
18680,-36.99,52098.0
28500,-9.43,61918.0
2620,0.05,29573.0
5107,-2.03,33021.0
2693,0.02,29646.0
12432,0.0,44709.0
27487,-16.04,60905.0
17492,11.3,50910.0
9586,-3.33,38936.0
31784,12.4,65202.0
8497,4.29,37280.0
14308,0.0,46633.0
27643,13.57,61061.0
31875,-8.05,65293.0
14774,-1.67,47429.0
10922,0.0,41719.0
10349,-0.11,40667.0
17557,-30.48,50975.0
14599,-0.02,47250.0
3086,0.0,30125.0
15709,5.6,48968.0
30932,-20.47,64350.0
22362,6.52,55780.0
5920,-0.01,34280.0
14345,-0.0,46671.0
17176,17.05,50594.0
7130,0.0,35723.0
9933,-9.61,39568.0
11344,-0.0,42798.0
14755,0.43,47410.0
24325,-15.55,57743.0
29351,-12.35,62769.0
23690,15.8,57108.0
5613,-0.05,33677.0
20888,5.33,54306.0
2763,-0.02,29802.0
7312,-4.94,35906.0
7363,-5.4,35957.0
17211,10.56,50629.0
24634,10.24,58052.0
20675,-5.74,54093.0
19243,-13.3,52661.0
19110,-9.91,52528.0
17346,-42.98,50764.0
14281,0.0,46603.0
14891,-0.01,47547.0
19682,-28.74,53100.0
808,0.0,26183.0
16657,1.65,49968.0
31527,-37.94,64945.0
6337,0.0,34703.0
1560,0.02,28215.0
39,16.72,25311.0
17089,0.92,50402.0
2699,0.01,29651.0
5435,-4.9,33498.0
18728,15.6,52146.0
32,0.0,25304.0
7306,-9.16,35900.0
30134,-8.58,63552.0
26874,-6.12,60292.0
24298,5.57,57716.0
67,13.93,25339.0
448,-3.54,25802.0
29745,8.46,63163.0
7844,0.01,36454.0
3294,-2.7,30336.0
11,0.0,25283.0
17657,-8.73,51075.0
6992,-0.0,35567.0
29046,40.9,62464.0
24657,-7.96,58075.0
10250,-0.1,40568.0
16711,0.01,50022.0
28957,8.75,62375.0
1895,-0.0,28699.0
29560,-13.86,62978.0
11094,-0.01,42353.0
12476,0.01,44755.0
30366,-28.0,63784.0
19933,38.85,53351.0
7940,-7.87,36550.0
16889,0.0,50202.0
12324,-0.1,44599.0
14428,2.07,46754.0
27875,-13.21,61293.0
3932,-0.0,31395.0
5760,-0.0,33824.0
13120,-0.04,45410.0
25113,7.31,58531.0
16793,0.01,50105.0
12469,-0.01,44748.0
12729,-9.22,45012.0
16953,7.99,50266.0
25247,12.67,58665.0
2949,-0.01,29989.0
12683,10.21,44965.0
5318,32.39,33380.0
29781,8.69,63199.0
27380,-6.85,60798.0
27730,27.27,61148.0
27914,49.39,61332.0
13241,7.28,45535.0
26408,-5.64,59826.0
1725,-41.12,28526.0
14078,0.02,46396.0
1914,0.01,28720.0
12331,-0.05,44606.0
20278,8.63,53696.0
19591,-15.4,53009.0
28143,30.14,61561.0
22047,-6.81,55465.0
9646,-0.0,39023.0
5139,-10.29,33052.0
19137,-28.37,52555.0
29497,8.38,62915.0
28569,-21.68,61987.0
1030,0.01,27234.0
9290,2.92,38099.0
9808,0.0,39442.0
15676,10.79,48935.0
29647,14.38,63065.0
7345,-9.53,35939.0
5178,-8.21,33092.0
16774,0.01,50085.0
21235,29.76,54653.0
25208,-7.72,58626.0
29591,21.91,63009.0
16296,19.7,49560.0
29948,-16.47,63366.0
9360,0.02,38169.0
12578,0.02,44857.0
14032,0.02,46350.0
28549,8.13,61967.0
28858,-8.18,62276.0
9952,-10.41,39585.0
1770,0.03,28573.0
29960,-19.83,63378.0
10164,-0.01,39807.0
10085,-16.85,39729.0
26875,5.41,60293.0
8312,0.02,36937.0
23336,-5.04,56754.0
21568,9.44,54986.0
18120,-8.39,51538.0
26392,-5.4,59810.0
24910,-27.01,58328.0
18856,14.43,52274.0
10241,-0.14,40559.0
12354,34.19,44630.0
23712,18.86,57130.0
30371,25.19,63789.0
20937,8.89,54355.0
24653,-6.7,58071.0
13898,30.96,46212.0
3091,-0.0,30131.0
27051,11.48,60469.0
22650,6.28,56068.0
17885,-15.46,51303.0
31714,11.37,65132.0
18132,8.26,51550.0
9226,6.25,38024.0
7390,-6.26,35984.0
20248,8.18,53666.0
14197,0.01,46518.0
24542,6.02,57960.0
22297,-8.31,55715.0
6150,-0.01,34513.0
7086,-0.01,35663.0
26959,-5.66,60377.0
27184,-5.68,60602.0
5817,0.01,33881.0
16525,-0.02,49835.0
27626,-23.58,61044.0
21688,13.64,55106.0
17949,20.96,51367.0
5681,-4.92,33744.0
196,0.03,25467.0
4018,-0.01,31921.0
22659,-5.83,56077.0
25419,-28.11,58837.0
579,-0.15,25950.0
29524,-23.76,62942.0
22183,-6.93,55601.0
15014,0.0,47671.0
2764,-0.01,29803.0
29328,12.38,62746.0
333,0.01,25606.0
7588,-5.17,36193.0
2404,-0.18,29356.0
16126,-0.01,49390.0
26829,-22.15,60247.0
15496,0.01,48752.0
19413,9.0,52831.0
30209,8.72,63627.0
25836,-7.58,59254.0
26192,-13.94,59610.0
28218,-8.05,61636.0
10116,-1.43,39760.0
7058,0.0,35634.0
24038,8.41,57456.0
22669,-5.02,56087.0
19870,-9.53,53288.0
24026,5.92,57444.0
25136,-5.04,58554.0
20245,-9.09,53663.0
15196,0.38,47980.0
22149,-7.07,55567.0
7929,-0.01,36539.0
12517,-0.0,44796.0
16412,0.01,49721.0
28878,9.11,62296.0
23155,12.35,56573.0
25875,7.12,59293.0
19154,-35.64,52572.0
22680,6.7,56098.0
5447,-3.75,33510.0
23318,-5.77,56736.0
10896,-0.01,41693.0
9037,-0.0,37834.0
8973,-0.01,37770.0
7802,0.01,36411.0
24513,-9.45,57931.0
17410,-13.99,50828.0
13699,-0.01,46004.0
1546,-0.01,28201.0
28941,9.53,62359.0
21470,5.59,54888.0
26547,7.43,59965.0
31000,11.43,64418.0
16491,-0.0,49800.0
29043,-30.43,62461.0
22487,-6.58,55905.0
5081,-0.0,32995.0
16099,-0.01,49363.0
9207,5.42,38005.0
27310,-6.37,60728.0
20422,6.79,53840.0
16820,0.02,50131.0
25049,9.13,58467.0
11648,0.02,43837.0
15284,0.0,48069.0
3554,0.0,30596.0
6332,0.0,34698.0
14504,-0.02,47152.0
31628,-20.31,65046.0
8639,0.0,37423.0
13533,0.0,45832.0
26567,5.8,59985.0
13417,0.01,45713.0
10215,-0.0,39860.0
14269,-0.0,46593.0
5195,-8.62,33109.0
31539,-36.43,64957.0
24188,7.58,57606.0
4204,-5.72,32107.0
382,-4.68,25735.0
4667,-0.0,32581.0
11342,0.0,42796.0
7184,-0.0,35777.0
22721,-6.48,56139.0
2532,-1.67,29485.0
28077,11.78,61495.0
15035,5.07,47693.0
997,-0.09,27202.0
29201,-34.07,62619.0
30614,19.87,64032.0
3458,-5.47,30502.0
26550,-5.84,59968.0
8981,0.0,37779.0
13321,0.01,45617.0
8933,0.0,37730.0
31484,8.75,64902.0
947,-0.02,26440.0
30046,-23.13,63464.0
419,-18.23,25772.0
6604,-5.48,34972.0
26615,6.44,60033.0
2303,-3.94,29256.0
22239,-8.03,55657.0
27534,11.02,60952.0
7040,-0.01,35618.0
27625,23.58,61043.0
3917,-0.01,31380.0
1084,0.0,27289.0
6322,-0.0,34688.0
24583,-10.16,58001.0
10153,0.01,39797.0
6407,-1.95,34773.0
9458,0.0,38267.0
13029,0.01,45319.0
14442,-0.32,46769.0
6703,0.0,35071.0
22683,-6.3,56101.0
17175,29.2,50593.0
12397,-0.06,44674.0
20993,-9.18,54411.0
25820,-6.2,59238.0
21159,-5.73,54577.0
21860,5.94,55278.0
26608,-5.66,60026.0
9292,2.6,38101.0
2882,-0.02,29921.0
2049,-9.15,28855.0
8759,-0.02,37557.0
21996,6.34,55414.0
11018,-0.02,42277.0
21110,6.22,54528.0
30826,-25.77,64244.0
1919,0.0,28725.0
3333,-2.19,30375.0
4692,0.0,32607.0
12949,0.03,45239.0
4616,-0.66,32530.0
7142,0.01,35736.0
26431,7.96,59849.0
20158,17.61,53576.0
9150,5.02,37948.0
4114,-0.01,32017.0
25456,26.4,58874.0
2478,0.04,29431.0
30977,-13.32,64395.0
5347,-0.31,33409.0
16202,0.0,49466.0
21615,-8.74,55033.0
3897,-0.0,31360.0
23924,6.86,57342.0
26430,-7.09,59848.0
22143,-5.64,55561.0
28321,-25.11,61739.0
19005,-15.6,52423.0
14407,63.38,46732.0
18993,-12.51,52411.0
12204,-0.0,44423.0
4588,-3.71,32502.0
21049,-6.01,54467.0
23780,20.13,57198.0
8490,-0.0,37274.0
211,0.01,25483.0
17178,20.63,50596.0
6413,-2.09,34779.0
6930,-0.0,35505.0
7025,0.01,35601.0
10771,-0.31,41556.0
7243,-0.0,35837.0
3776,-0.12,31239.0
26364,-6.74,59782.0
4569,-5.61,32483.0
20780,6.75,54198.0
25533,-13.77,58951.0
24154,8.56,57572.0
6893,0.0,35261.0
13129,0.46,45419.0
14232,0.0,46554.0
30207,9.67,63625.0
21474,6.23,54892.0
23926,6.04,57344.0
27295,10.8,60713.0
28638,-8.32,62056.0
14365,-0.0,46691.0
10857,-9.92,41652.0
30874,-17.49,64292.0
22315,-7.05,55733.0
2700,0.0,29653.0
20251,-10.03,53669.0
6143,0.0,34505.0
5396,-5.5,33459.0
17793,-24.66,51211.0
19964,-5.96,53382.0
27171,6.05,60589.0
1119,-0.0,27324.0
28068,11.48,61486.0
5751,0.05,33815.0
10836,-20.08,41633.0
25662,-53.32,59080.0
14462,-0.03,46790.0
15055,7.09,47714.0
26071,5.92,59489.0
1710,-17.61,28510.0
11218,0.1,42477.0
24289,-9.71,57707.0
28723,12.92,62141.0
11370,0.0,42824.0
5322,29.58,33384.0
7284,-1.57,35877.0
7484,-0.56,36078.0
29238,8.98,62656.0
24446,6.92,57864.0
24204,11.63,57622.0
3867,-0.02,31330.0
21430,6.65,54848.0
26094,-5.29,59512.0
15622,0.0,48880.0
7608,-5.84,36213.0
4648,-0.01,32562.0
11237,-0.02,42690.0
19925,54.21,53343.0
10684,-9.56,41468.0
15765,8.79,49028.0
23454,-6.76,56872.0
23760,17.76,57178.0
11500,-0.08,43203.0
18242,9.45,51660.0
13231,7.83,45524.0
18084,-10.95,51502.0
20821,-6.32,54239.0
2580,-5.57,29533.0
29551,28.81,62969.0
31726,13.3,65144.0
6470,-2.42,34836.0
6634,-3.98,35002.0
3692,-0.01,30736.0
10225,-0.0,39870.0
13555,0.01,45854.0
27467,5.27,60885.0
2953,-0.01,29994.0
9825,-0.0,39458.0
26000,-38.82,59418.0
1412,10.34,27618.0
19436,-6.14,52854.0
1111,-0.0,27316.0
15626,-0.01,48883.0
28220,-12.05,61638.0
11223,0.17,42482.0
3285,-2.1,30327.0
27733,-27.27,61151.0
5050,-0.0,32964.0
9435,-0.0,38244.0
27514,14.02,60932.0
5488,-7.43,33551.0
21402,6.65,54820.0
3387,-5.33,30430.0
19554,20.63,52972.0
30798,-24.31,64216.0
11414,-0.08,43117.0
20994,9.18,54412.0
9524,0.0,38874.0
27690,13.26,61108.0
9856,-7.63,39489.0
10168,0.0,39812.0
12495,-0.0,44774.0
5985,-0.02,34346.0
25837,6.73,59255.0
1976,-0.01,28782.0
1198,-0.01,27403.0
3574,0.0,30618.0
5223,-6.62,33137.0
12256,-0.0,44475.0
24776,8.62,58194.0
2575,1.38,29528.0
17873,8.3,51291.0
9282,3.32,38080.0
23746,15.82,57164.0
25869,5.71,59287.0
20012,-16.54,53430.0
1614,0.0,28269.0
4622,-0.29,32536.0
982,0.01,26476.0
26645,6.57,60063.0
3702,0.01,30746.0
27261,6.72,60679.0
28355,-30.48,61773.0
16036,0.01,49300.0
26664,-15.95,60082.0
17111,0.0,50530.0
30245,22.81,63663.0
12692,14.16,44974.0
25257,9.16,58675.0
2098,-2.45,28907.0
4978,0.0,32892.0
27745,-10.78,61163.0
26262,-37.33,59680.0
14500,-0.04,47148.0
8628,0.04,37412.0
27015,25.31,60433.0
22963,39.18,56381.0
30394,-14.9,63812.0
9366,-0.01,38175.0
14643,-0.01,47294.0
1018,-0.03,27223.0
9481,0.01,38290.0
25785,6.16,59203.0
12231,0.02,44451.0
19133,-24.36,52551.0
26868,-5.03,60286.0
14698,6.74,47350.0
18933,-8.62,52351.0
13569,10.98,45868.0
9342,0.0,38151.0
17236,-33.12,50654.0
16283,36.97,49547.0
17870,8.15,51288.0
12817,-21.77,45105.0
14810,-0.01,47467.0
21396,6.9,54814.0
4745,-0.0,32659.0
29276,36.88,62694.0
14954,0.01,47611.0
22356,9.74,55774.0
9532,-5.12,38882.0
13059,52.76,45349.0
20190,39.12,53608.0
1912,-0.01,28716.0
20467,39.01,53885.0
6686,0.0,35054.0
2735,0.01,29774.0
18380,8.42,51798.0
17361,-11.49,50779.0
24357,-17.39,57775.0
29475,-10.82,62893.0
15438,-16.74,48693.0
2052,-12.41,28858.0
8688,-0.05,37484.0
1098,-0.01,27303.0
13021,0.01,45310.0
14815,0.02,47472.0
28713,13.17,62131.0
16985,7.22,50297.0
18263,9.69,51681.0
14637,-0.02,47288.0
6161,0.0,34524.0
8617,0.46,37401.0
500,0.0,25854.0
16986,8.8,50299.0
21609,-11.77,55027.0
248,-0.01,25520.0
2334,-8.59,29288.0
19033,-26.06,52451.0
26872,-6.12,60290.0
4564,-5.59,32478.0
6180,0.0,34545.0
18580,9.62,51998.0
18026,-32.76,51444.0
14388,-0.0,46713.0
8051,0.0,36662.0
27650,-10.49,61068.0
16777,0.01,50088.0
31346,50.54,64764.0
23137,11.76,56555.0
13361,0.0,45657.0
16966,8.26,50279.0
2701,-0.0,29654.0
2601,0.14,29554.0
6871,-0.0,35239.0
12417,-0.02,44694.0
16650,-2.81,49961.0
6071,0.0,34433.0
7158,-0.0,35752.0
15446,-6.84,48700.0
24,0.0,25295.0
24918,-34.96,58336.0
23599,-10.55,57017.0
6194,0.0,34560.0
14146,0.01,46466.0
30421,-27.01,63839.0
10512,-0.61,41296.0
8551,7.69,37335.0
31449,-12.28,64867.0
4995,-0.02,32910.0
1790,-0.0,28593.0
30426,31.9,63844.0
12192,-0.01,44412.0
27012,-22.4,60430.0
10873,-0.73,41671.0
19292,-30.92,52710.0
20075,11.62,53493.0
6432,-2.86,34798.0
2377,-1.67,29330.0
692,10.25,26066.0
11337,0.0,42791.0
31085,-8.51,64503.0
5016,-0.0,32930.0
23959,-6.81,57377.0
23916,10.2,57334.0
14947,0.0,47606.0
11840,3.71,44038.0
7544,-0.05,36149.0
10473,-15.75,41256.0
9350,0.0,38159.0
515,0.01,25868.0
29767,9.69,63185.0
14886,-0.01,47543.0
8492,-0.01,37275.0
2791,0.0,29830.0
9943,-7.65,39576.0
7078,-0.0,35655.0
17649,9.53,51067.0
30688,-13.16,64106.0
15454,-1.71,48709.0
2198,21.62,29151.0
28270,-10.09,61688.0
9648,0.0,39025.0
10626,-9.08,41410.0
28028,13.12,61446.0
20659,-5.86,54077.0
5300,14.51,33362.0
24772,9.49,58190.0
6911,0.06,35486.0
27688,13.01,61106.0
19038,-14.41,52456.0
9664,0.09,39297.0
2650,-0.01,29603.0
27916,58.89,61334.0
4111,-0.02,32014.0
1786,0.0,28588.0
30139,8.7,63557.0
29886,-9.2,63304.0
17457,8.04,50875.0
5630,-6.09,33694.0
16240,-0.02,49504.0
11308,-0.01,42762.0
5313,36.77,33375.0
24600,8.73,58018.0
19058,-64.79,52476.0
2827,0.0,29866.0
11001,-0.13,42260.0
14171,0.01,46492.0
19601,-12.09,53019.0
28805,-39.54,62223.0
28930,-8.03,62348.0
22436,7.16,55854.0
11699,8.03,43890.0
6049,0.0,34412.0
22050,6.4,55468.0
20643,-10.47,54061.0
2483,-0.03,29436.0
14736,4.33,47390.0
22678,5.04,56096.0
29877,10.51,63295.0
11516,0.02,43219.0
30659,-13.68,64077.0
14709,0.52,47362.0
26035,26.47,59453.0
5565,0.04,33628.0
15074,0.0,47734.0
9731,-15.56,39364.0
27980,16.33,61398.0
26462,-8.61,59880.0
18033,-17.67,51451.0
